ID,Created At,Discount,Product ID,Quantity,Subtotal,Tax,Total,User ID
1048,2018-11-11T23:14:38.963,,53,2,44.27587240151534,3.32,46.422138245193054,147
1049,2019-04-19T04:56:25.628,,190,2,128.5841852057933,9.64,144.18868486098364,147
1050,2017-04-29T03:37:15.177,,61,3,15.691943673970439,1.1,15.968675813101619,148
1051,2020-02-20T01:10:10.142,3.1334519073087255,163,2,33.56789820016516,2.35,35.459113819133975,148
1052,2020-04-03T22:04:49.551,,26,4,68.12471180754113,4.77,75.60913757470843,148
1053,2019-01-22T04:59:02.669,,145,2,61.1983004605443,4.28,66.38708893809182,148
1054,2019-09-17T22:16:59.264,,24,5,112.30643674729413,7.86,117.53492368563515,148
1055,2020-03-23T18:51:37.009,,67,1,41.24480890795779,2.89,42.75908427286663,148
1056,2019-06-21T09:20:03.373,,160,6,47.59120561297272,3.33,53.330067184584195,148
1057,2018-02-26T10:25:46.923,,14,1,37.648145389078365,2.64,42.40204865432122,148
1058,2018-10-13T15:01:41.303,,99,2,67.83486485383094,4.75,76.19725433619979,148
1059,2017-08-23T22:10:03.079,,110,5,37.01783079127111,2.59,40.40696431959564,148
1060,2019-03-29T06:51:03.601,,190,1,128.5841852057933,9.0,141.26120776072977,148
1061,2019-10-27T17:18:19.048,5.183033255347315,89,2,63.719612755399886,4.46,71.7529764379796,148
1062,2019-10-10T05:41:51.312,,181,4,143.88940370476112,10.07,159.45114501554508,148
1063,2019-04-15T03:25:58.359,,11,3,132.45679913492563,9.27,137.86441929973077,148
1064,2018-07-18T20:22:17.601,,14,4,37.648145389078365,1.62,40.36094840737837,149
1065,2019-02-24T05:52:18.811,,122,1,99.84528328808108,4.29,109.40776288630502,149
1066,2017-03-26T12:14:22.315,,99,0,45.22324323588729,1.94,45.81274972506452,149
1067,2018-04-05T02:41:39.44,,25,1,68.62263967182464,2.95,73.00651714573097,149
1068,2019-07-26T06:13:08.255,,172,4,122.3651993029456,5.26,134.12743003417745,149
1069,2017-04-28T04:34:03.603,,16,2,44.07353303251545,1.9,43.75541434512084,149
1070,2018-04-17T20:07:37.078,5.88334679526122,75,1,125.81276373452337,5.41,136.1312342161813,149
1071,2018-12-30T15:14:40.87,,160,2,47.59120561297272,2.05,49.01086767852284,149
1072,2019-02-17T02:43:20.256,,1,2,44.19489169601981,1.9,47.76175846975388,149
1073,2018-04-02T23:12:41.377,,5,3,124.1176465275534,5.34,122.93248625383379,149
1074,2017-12-14T01:55:07.972,,29,3,82.3829881204479,3.54,81.65753792140943,149
1075,2018-02-23T22:43:58.986,4.258486481909886,109,2,119.04991068193098,5.12,123.57809380162705,149
1076,2018-11-02T12:48:02.293,,5,2,124.1176465275534,5.34,134.0587061408166,149
1077,2019-11-22T22:28:22.447,,105,2,52.723521442619514,2.27,56.50632090935828,149
1078,2017-08-04T06:46:20.136,,99,6,45.22324323588729,1.94,47.9195816362714,149
1079,2018-03-03T09:07:39.704,,138,1,113.95078476718615,4.9,121.72589579876522,149
1080,2018-04-20T03:20:41.317,8.758486481909886,92,4,124.89242686579996,5.37,125.07953915393054,149
1081,2018-08-08T20:15:41.412,,126,7,125.24398120308456,5.39,134.7397477620143,149
1082,2019-09-23T09:04:21.513,,66,5,136.16126271106958,5.85,136.3555356895087,149
1083,2019-04-21T19:59:09.606,,150,4,128.55415037577922,7.71,138.66508496933199,150
1084,2019-07-23T17:49:09.322,,58,5,78.14578007078882,4.69,81.98398029893126,150
1085,2020-02-13T07:25:18.807,,139,2,76.77768319177018,4.61,79.35182712718114,150
1086,2019-06-22T19:09:02.197,,119,8,43.43814329652384,2.61,48.89494932843989,150
1087,2017-09-14T00:51:26.236,,175,7,78.21653962235106,4.69,86.36238532226423,150
1088,2018-09-19T09:11:30.137,,124,5,110.93145648834248,6.66,113.50886825568762,150
1089,2020-01-15T15:48:00.667,8.436147023520693,195,2,109.78077396807234,6.59,115.82684532325744,150
1090,2019-12-23T16:56:30.347,,122,2,99.84528328808108,5.99,104.81742602689697,150
1091,2017-07-14T00:25:12.945,,89,5,42.47974183693326,2.55,45.35913460351995,150
1092,2019-01-09T05:11:46.758,,65,1,68.22769726470014,4.09,70.85269539997486,150
1093,2019-12-07T23:32:38.698,,27,2,127.52471180754115,7.65,132.1883426834807,150
1094,2018-01-15T23:17:34.715,,17,2,79.93608046792765,4.8,86.63548301533308,150
1095,2019-05-10T22:38:54.628,,69,5,73.38772304360626,4.4,82.25412790709203,150
1096,2019-04-10T11:32:33.727,,11,2,132.45679913492563,7.95,139.93207916986788,150
1097,2018-12-13T04:12:38.597,,150,1,128.55415037577922,7.71,134.6986139113654,150
1098,2018-02-10T18:27:04.038,,77,1,101.01691728415972,6.06,108.76611915798611,150
1099,2018-12-13T12:45:29.64,,50,2,53.64019616819762,3.22,57.70044210907176,150
1100,2017-06-24T21:22:07.766,,34,5,49.535942579421324,2.97,53.00611238090672,150
1101,2017-01-25T03:52:09.464,6.432871170385296,168,1,79.28781795635516,4.76,81.58011291224673,150
1102,2018-02-26T14:46:17.563,,20,1,37.32649625046575,2.24,41.495587307628384,150
1103,2020-04-18T02:45:50.329,,129,3,148.1672972165937,8.89,163.75266164627283,150
1104,2019-05-17T23:28:01.683,3.3339453438063247,11,3,132.45679913492563,7.95,148.96895263402234,150
1105,2018-01-14T09:39:26.627,,146,1,126.04727121216614,7.56,128.58210854802164,150
1106,2017-04-04T12:34:48.804,,184,2,77.3982748679465,4.64,78.5873231185197,150
1107,2019-03-12T05:59:15.161,,172,1,122.3651993029456,7.34,134.26561800048245,150
1108,2018-11-08T09:50:44.037,,2,4,105.11984419607644,4.2,110.48333960427792,151
1109,2020-01-14T12:33:28.418,,16,2,66.11029954877317,2.64,72.01682979144664,151
1110,2018-09-17T21:17:51.004,,78,5,41.616917284159726,1.66,43.23713225638154,151
1111,2017-11-19T13:43:05.56,,122,4,66.56352219205405,2.66,71.09148404709946,151
1112,2017-09-07T08:39:03.18,,47,6,56.05108065511453,2.24,58.912539174751615,151
1113,2018-09-06T22:24:31.649,,135,6,45.80402317157342,1.83,48.92494702066843,151
1114,2018-10-02T22:17:05.09,,48,6,123.20884248534108,4.93,126.59775622804271,151
1115,2019-03-07T23:30:45.44,,96,1,104.82144858590365,4.19,111.75284667616222,151
1116,2017-04-03T20:22:06.516,,30,4,42.7829881204479,1.71,42.18188046675065,151
1117,2019-02-02T18:45:58.293,,182,2,84.48940370476112,3.38,86.64940119427627,151
1118,2018-10-30T18:57:57.559,,51,7,75.65058751905018,3.03,81.17818575180263,151
1119,2018-08-10T00:29:53.034,,99,9,67.83486485383094,2.71,75.06213116088102,151
1120,2019-09-02T17:20:00.043,,112,6,41.329386510090345,1.65,43.52143991316238,151
1121,2019-09-30T06:42:36.717,,91,5,65.09432810381134,2.6,68.34971118013237,151
1122,2017-08-30T20:56:18.689,,90,5,82.07974183693327,3.28,86.68140594251811,151
1123,2018-08-18T20:25:12.036,,171,7,105.07665741496471,4.2,112.00104146388904,151
1124,2019-11-20T23:34:39.62,,23,3,116.86672609493307,4.67,116.43810774860538,151
1125,2019-07-02T21:43:37.023,,19,5,64.00675097561322,2.56,63.59671640010358,151
1126,2017-03-21T18:21:44.552,,10,1,31.78621880685793,1.27,31.96683448363757,151
1127,2018-05-24T14:18:12.225,,73,6,71.6287722595695,2.87,71.2794287117306,151
1128,2019-11-15T15:46:11.364,,75,4,125.81276373452337,5.03,128.31805804826192,151
1129,2019-03-26T08:50:54.616,,157,1,139.8942352373801,5.6,138.6850378895595,151
1130,2016-10-24T06:46:13.879,,166,8,25.536330427467956,1.02,28.165284389292808,151
1131,2018-08-31T07:43:01.747,,58,7,78.14578007078882,3.13,77.25454194616314,151
1132,2019-02-16T10:48:11.104,,116,1,114.42485125407785,4.58,116.3398993334483,151
1133,2019-05-01T00:55:43.921,,104,5,106.44215255778118,4.26,115.58021193700772,151
1134,2018-01-10T21:04:21.765,,71,2,82.80381898788684,3.31,82.7118921344097,151
1135,2018-10-13T15:53:24.679,,59,6,89.20214751859149,3.57,92.55166942503311,151
1136,2016-12-06T06:24:08.014,,92,3,83.2616179105333,4.16,91.9438915550746,152
1137,2019-09-22T01:37:34.955,,83,5,81.87627832636537,4.09,88.92424491151222,152
1138,2018-04-09T17:11:09.589,,120,2,83.5020135028928,4.18,93.11818415519261,152
1139,2017-06-01T19:42:27.921,,167,5,65.13633042746795,3.26,65.76949753769583,152
1140,2017-07-07T02:59:30.289,,151,4,61.07534871228964,3.05,65.67745477667073,153
1141,2018-01-31T13:16:39.636,,108,2,50.094887884945365,2.5,54.045712414186646,153
1142,2019-09-04T10:41:22.88,8.261797875854816,82,6,60.89545738030947,3.04,62.457908023993774,153
1143,2016-11-02T08:10:15.416,,73,3,47.752514839713,2.39,53.2015097870326,153
1144,2018-01-23T10:20:31.48,3.761797875854815,108,2,50.094887884945365,2.5,49.94978601939345,153
1145,2020-03-28T14:10:43.815,,83,1,81.87627832636537,4.09,88.27922291284762,153
1146,2018-03-26T14:43:09.622,,133,1,68.4819702983371,3.42,76.3550691533609,153
1147,2020-01-24T23:38:30.041,,24,2,112.30643674729413,5.62,111.89552703874016,153
1148,2019-03-03T06:12:18.523,,78,1,41.616917284159726,2.08,46.2613106702183,153
1149,2019-11-07T23:35:21.595,,145,4,61.1983004605443,3.06,67.35176416739051,153
1150,2019-11-19T18:46:07.327,,115,4,77.91196471862148,3.9,79.5995754505121,153
1151,2018-09-11T05:13:50.355,,80,5,54.91325681036414,2.75,59.29665004089955,153
1152,2019-06-24T10:30:44.732,,40,5,99.66240044231697,4.98,106.85410852415256,153
1153,2018-09-08T19:54:31.608,,9,5,87.46968147789205,4.37,87.25248746336233,153
1154,2020-02-27T11:59:06.867,,193,2,50.38077396807232,2.52,50.24244765637769,153
1155,2018-03-02T00:01:50.563,7.939423295303396,29,1,123.57448218067185,6.18,123.87350483633864,153
1156,2018-04-01T03:17:01.997,,176,25,57.92480943352658,2.9,64.306291535471,153
1157,2018-03-15T10:32:32.725,,175,1,117.3248094335266,5.87,122.31509858234848,153
1158,2020-02-02T19:52:49.362,,83,2,81.87627832636537,4.09,85.950672634024,153
1159,2019-09-14T22:10:06.808,,124,3,110.93145648834248,3.22,118.06057038238781,154
1160,2020-02-23T11:23:27.976,,94,1,109.21864156655383,3.17,111.61222657092114,154
1161,2019-06-12T12:34:30.563,0.8710584738370528,115,3,77.91196471862148,2.26,76.73734491652121,154
1162,2018-05-25T12:23:12.057,,161,2,47.59120561297272,1.38,50.6809981974816,154
1163,2017-06-19T19:24:40.71,,184,3,77.3982748679465,2.24,80.10073497123496,154
1164,2019-12-23T17:28:26.035,,165,1,38.30449564120193,1.11,39.154138824482956,154
1165,2017-07-15T05:12:18.229,,65,3,45.4851315098001,1.32,45.693630542315894,154
1166,2018-02-27T05:15:38.313,,115,1,77.91196471862148,2.26,83.61429240141088,154
1167,2018-02-07T21:51:06.32,,110,1,55.526746186906664,1.61,54.97782954685784,154
1168,2020-01-05T15:40:26.967,,189,2,93.27738254731509,2.71,98.25395997610197,154
1169,2016-09-16T11:13:48,,161,5,31.727470408648482,0.92,34.34018851704991,154
1170,2017-05-25T07:16:45.944,,31,3,70.43564311419016,2.04,69.48992931279824,154
1171,2018-02-01T16:10:22.101,,80,1,54.91325681036414,1.59,58.04949523797682,154
1172,2018-07-30T10:05:32.321,,10,4,47.6793282102869,1.38,46.339007050905195,154
1173,2018-10-23T13:07:10.414,,27,4,127.52471180754115,3.7,131.5197374178077,154
1174,2017-11-17T23:07:24.73,,17,2,53.290720311951766,1.55,58.3502718526875,154
1175,2017-02-08T14:03:09.943,,73,1,47.752514839713,1.38,48.903112182325216,154
1176,2019-08-08T22:35:48.084,,181,4,143.88940370476112,4.17,149.2273371795836,154
1177,2017-08-12T18:41:15.697,,121,4,26.96352219205405,0.78,28.755270064925856,154
1178,2018-05-26T11:03:10.356,,97,2,112.41825444654248,3.26,115.45763686004754,154
1179,2019-08-18T19:46:01.984,,156,4,30.615804149046195,0.89,29.887691554909388,154
1180,2017-04-29T20:26:22.904,,31,3,70.43564311419016,2.04,69.02474517710893,154
1181,2016-06-27T02:16:49.792,2.706509632289908,125,6,53.59799471993963,1.55,52.357702842486766,154
1182,2017-05-04T10:40:10.487,,84,4,54.58418555091025,1.58,56.793396200483265,154
1183,2019-03-02T04:53:26.432,,154,1,81.87529553312261,2.37,84.42835953732487,154
1184,2019-04-28T23:59:07.946,,13,3,112.62925391105566,3.27,112.65802629466009,154
1185,2017-11-26T04:03:30.183,,148,3,92.65447881697106,2.69,97.64976715684502,154
1186,2018-02-20T11:50:21.339,,135,1,45.80402317157342,1.33,45.85651856402125,154
1187,2017-12-08T02:25:45.103,,121,1,26.96352219205405,0.78,28.36570720879994,154
1188,2017-05-21T18:53:16.764,,47,3,56.05108065511453,1.63,59.81938191002933,154
1189,2017-12-22T13:02:10.604,,11,2,88.30453275661709,2.56,88.95039625151713,154
1190,2016-09-20T07:18:23.26,,132,6,85.25464686555807,5.12,87.05968398863673,155
1191,2016-12-19T01:28:46.046,,188,2,22.584921698210056,1.36,24.260897145993408,155
1192,2018-12-21T01:11:54.232,,122,2,99.84528328808108,5.99,106.34247722560696,155
1193,2020-02-19T03:30:57.852,,26,1,68.12471180754113,4.09,71.43532699392429,155
1194,2018-11-03T20:33:40.154,,14,2,37.648145389078365,2.26,40.88006139812148,155
1195,2016-06-01T18:12:52.802,,170,4,70.05110494330981,4.2,75.12478167952808,155
1196,2016-08-01T02:36:07.53,,140,5,44.53541698384588,2.67,49.7919298139521,155
1197,2019-07-14T04:36:25.08,,120,3,83.5020135028928,5.01,85.9885471607306,155
1198,2019-08-16T16:55:19.884,,26,6,68.12471180754113,4.09,70.44596577862907,155
1199,2018-10-22T05:07:06.089,,182,68,84.48940370476112,5.07,88.19514855881197,155
1200,2019-08-01T00:37:19.643,7.4832433863439665,126,8,125.24398120308456,7.51,138.1547041434967,155
1201,2018-10-22T18:58:59.38,,47,5,84.0766209826718,5.04,87.04093569814262,155
1202,2018-09-10T13:26:57.216,,192,3,69.18418520579327,4.15,72.08877358079388,155
1203,2019-11-15T08:27:03.566,,141,3,126.20312547576883,7.57,128.15854306695346,155
1204,2019-08-19T02:19:30.002,,68,6,115.24343882309758,6.91,122.26448905187868,155
1205,2018-12-06T11:58:41.318,,194,2,50.38077396807232,3.02,54.50683487869253,155
1206,2019-06-06T03:01:19.015,7.9044504957357775,49,8,131.42865839323724,7.89,135.7788524015919,155
1207,2018-11-09T09:36:41.899,,164,4,92.96789820016517,5.58,105.1200465772374,155
1208,2018-12-25T23:35:45.712,,70,2,57.493003808959784,3.45,60.14728093695249,155
1209,2018-11-18T00:00:04.36,3.4044504957357775,88,3,105.41292031622555,6.32,112.88599547005825,155
1210,2017-06-20T18:23:42.777,3.4044504957357775,158,6,93.26282349158673,5.6,94.90957544541908,155
1211,2018-09-18T21:56:25.693,,127,5,134.48016314504417,8.07,143.39236878983772,155
1212,2016-06-13T09:02:30.147,,94,6,72.81242771103588,4.37,77.61759071498122,155
1213,2016-10-05T09:18:59.743,,67,6,27.496539271971862,1.65,29.712312636698716,155
1214,2019-09-28T11:05:35.414,,190,6,128.5841852057933,7.72,132.6999784256833,155
1215,2019-05-31T03:33:52.849,,2,5,105.11984419607644,6.31,108.06876542932612,155
1216,2018-11-07T05:18:57.189,,78,4,41.616917284159726,2.5,42.716568527095575,155
1217,2017-05-26T06:19:14.311,2.911727369210101,197,5,46.76407124473339,2.81,50.152284839167265,155
1218,2019-06-09T05:49:02.348,,106,6,52.723521442619514,3.16,58.00628767830821,155
1219,2018-02-20T04:12:42.944,,65,2,68.22769726470014,4.09,74.63532548976046,155
1220,2017-08-20T10:04:37.717,,17,8,53.290720311951766,3.2,58.777253408758156,155
1221,2017-12-12T14:59:11.615,,92,2,83.2616179105333,5.0,83.15518129613632,155
1222,2016-10-11T00:23:59.995,,9,7,58.31312098526137,3.5,62.46366810985965,155
1223,2019-12-07T21:19:19.488,,103,2,47.04215255778118,2.82,51.18022223684252,155
1224,2019-11-19T17:15:01.839,,144,3,61.1983004605443,3.67,62.3738391994247,155
1225,2019-05-08T12:27:55.906,,18,5,81.90307121097293,4.91,83.81339897390087,155
1226,2020-03-30T19:51:34.25,,81,1,43.9329842322118,2.75,46.269014987515945,156
1227,2018-09-22T03:04:32.788,,106,5,52.723521442619514,3.3,57.64590853517839,156
1228,2020-01-18T01:19:58.728,,177,2,128.8192981944599,8.05,142.62438248596752,156
1229,2018-05-29T20:20:30.62,,101,5,139.82488066180403,8.74,157.42863152331182,156
1230,2018-05-06T04:56:41.072,,57,4,122.4223933583994,7.65,130.64785203746763,156
1231,2017-11-23T10:50:59.453,,142,3,46.8990203814063,2.93,50.75954928054037,156
1232,2019-05-03T05:22:42.914,,134,4,42.49233549998661,1.8,46.777682870835015,158
1233,2020-01-05T00:32:54.154,,19,2,64.00675097561322,2.7,63.5143758101323,158
1234,2020-04-02T14:05:23.324,,36,3,130.93687730741433,5.53,142.91616615023992,158
1235,2016-12-10T23:04:21.275,,119,2,28.95876219768256,1.22,31.460248077227543,158
1236,2017-01-28T23:10:29.715,,124,3,73.95430432556165,3.12,80.58740973662547,158
1237,2018-09-16T00:23:19.943,,84,6,81.87627832636537,3.46,89.47892068160398,158
1238,2016-10-14T09:10:10.295,,154,6,54.58353035541507,2.31,58.42845445341629,158
1239,2017-06-01T02:23:10.202,,51,9,50.433725012700116,2.13,52.08847623097396,158
1240,2018-02-20T02:20:57.717,,172,2,122.3651993029456,5.17,131.53853092685412,158
1241,2019-07-12T19:51:31.975,7.882078139325544,185,6,39.57700083851661,1.67,39.078635909003964,158
1242,2019-02-07T12:46:47.337,,196,2,70.14610686710009,2.96,69.71223181774957,158
1243,2019-11-16T21:49:10.857,,38,3,66.06937283839378,2.79,70.15128464662547,158
1244,2017-12-09T01:01:05.301,,165,1,25.536330427467956,1.08,28.311745813533445,158
1245,2017-01-27T04:29:38.8,3.382078139325544,3,2,35.388744881539054,1.5,38.74445475419061,158
1246,2019-06-22T10:29:09.988,,72,6,142.20381898788685,6.01,141.85082202257664,158
1247,2017-11-05T01:17:38.167,,96,3,69.88096572393577,2.95,68.89173591681059,158
1248,2019-10-02T08:13:11.879,,124,7,110.93145648834248,6.66,113.63275983813517,159
1249,2019-08-26T05:20:50.051,,148,9,138.9817182254566,8.34,144.5507537904731,159
1250,2019-10-08T17:56:41.681,,187,6,98.9770008385166,5.94,107.24371602037786,159
1251,2019-10-21T17:15:40.299,,41,6,63.50890855689462,3.81,65.29742165050554,159
1252,2019-10-09T05:55:00.379,,32,6,107.1448636959614,6.43,113.50952026754503,159
1253,2019-10-03T05:04:56.792,,169,6,59.53172693453274,3.57,62.2580659719837,159
1254,2018-12-08T07:37:57.248,8.735626156407745,104,3,106.44215255778118,6.39,112.93323925868584,159
1255,2018-11-12T19:50:18.214,,52,3,103.67587240151535,6.22,110.62021032225066,159
1256,2019-06-23T09:04:31.718,,49,5,131.42865839323724,7.89,135.3239329220567,159
1257,2017-12-09T02:50:22.686,,7,2,98.81933684368194,5.93,102.05745004231487,159
1258,2017-02-11T07:18:04.72,,46,1,78.6996782532274,4.72,84.79477642021573,159
1259,2019-11-28T23:01:21.988,,87,3,117.25536340498041,7.04,122.16115075944619,159
1260,2018-09-20T15:12:14.89,,183,7,56.697412301919755,3.4,64.03045451113671,159
1261,2017-08-23T19:13:46.055,4.235626156407745,147,9,44.4315141414441,2.67,46.8205724231533,159
1262,2019-04-07T08:35:08.363,,190,3,128.5841852057933,7.72,142.08735227133198,159
1263,2018-03-17T20:29:31.512,,143,1,61.1983004605443,3.67,68.33778362573696,159
1264,2019-01-26T00:45:25.795,3.8283285959449396,9,2,87.46968147789205,3.5,93.65891004425337,161
1265,2018-11-01T06:59:44.577,,78,3,41.616917284159726,1.66,45.51900622236653,161
1266,2018-07-16T04:26:52.981,,60,5,29.80214751859149,1.19,32.684675717313944,161
1267,2019-11-14T18:43:12.465,,17,3,79.93608046792765,3.2,83.88344651709274,161
1268,2019-02-03T17:04:25.909,,1,2,44.19489169601981,1.77,43.34832201179685,161
1269,2017-09-27T22:30:10.342,,65,6,45.4851315098001,1.82,48.385018579306454,161
1270,2019-04-24T22:22:23.608,,116,4,114.42485125407785,4.58,124.51940127665762,161
1271,2017-04-06T15:28:28.597,,44,3,50.90170136783837,3.5,54.06175305532452,164
1272,2017-06-15T13:25:27.122,,100,7,45.22324323588729,3.11,51.83106047241085,164
1273,2019-04-11T22:16:41.054,,186,3,98.9770008385166,6.8,109.63659041198864,164
1274,2017-07-30T09:00:25.978,5.858127843694149,132,4,85.25464686555807,5.86,86.4312340475488,164
1275,2019-02-10T13:24:53.902,,184,1,116.09741230191975,5.51,115.50702605843358,167
1276,2018-06-09T22:59:07.457,,145,6,61.1983004605443,2.91,65.59881321946015,167
1277,2019-09-02T12:31:41.842,1.3581278436941484,20,4,37.32649625046575,1.49,37.99546249950687,169
1278,2018-03-19T21:46:00.829,,4,0,110.98767151282252,4.44,123.7943073423316,169
1279,2019-12-28T19:18:09.189,,40,1,99.66240044231697,3.99,104.29419168215195,169
1280,2020-03-25T19:21:17.073,,14,0,37.648145389078365,1.51,40.876365714138274,169
1281,2018-08-10T10:46:55.981,,199,5,115.4300138092855,4.62,128.41150931953052,169
1282,2019-08-02T11:53:32.232,,139,7,76.77768319177018,3.07,75.04056978125698,169
1283,2018-10-31T19:26:42.24,,58,4,78.14578007078882,3.13,86.35162415889197,169
1284,2019-01-26T13:03:57.509,,170,1,105.07665741496471,4.2,116.90413971280557,169
1285,2020-02-07T22:44:48.903,,145,1,61.1983004605443,2.45,62.077132586741534,169
1286,2018-03-19T22:33:06.186,,109,1,119.04991068193098,4.76,131.8009388292047,169
1287,2018-06-22T16:43:29.83,4.082083542775006,174,7,111.61430894181083,4.46,112.40514341633832,169
1288,2018-02-09T08:33:55.49,,112,2,41.329386510090345,1.65,43.25659710311128,169
1289,2016-12-26T04:54:45.517,,168,2,79.28781795635516,3.17,86.21015820140913,169
1290,2019-08-11T09:19:34.411,,182,7,84.48940370476112,3.38,93.78998520801812,169
1291,2019-08-27T14:24:29.311,,41,9,63.50890855689462,0.0,61.00715147772978,170
1292,2019-04-07T01:07:02.19,,136,4,105.20402317157343,0.0,98.82054329766414,170
1293,2020-02-17T18:43:55.309,4.082083542775006,98,2,112.41825444654248,0.0,112.22245121895212,170
1294,2019-09-24T20:05:19.455,8.582083542775006,71,4,82.80381898788684,0.0,85.48822579858619,170
1295,2019-07-31T04:22:41.694,,77,5,101.01691728415972,0.0,103.69705579351759,170
1296,2018-08-04T07:36:34.389,,189,9,93.27738254731509,0.0,89.65358547685067,170
1297,2019-08-29T01:30:29.787,,61,9,23.537915510955656,0.0,24.056344717671035,170
1298,2019-12-10T05:32:10.682,,105,2,52.723521442619514,0.0,52.857455356966824,170
1299,2018-08-02T20:14:52.676,,55,8,95.77128575934437,0.0,92.71025885733941,170
1300,2019-06-10T23:12:41.377,,58,6,78.14578007078882,4.88,88.06801559672161,172
1301,2019-03-22T06:05:26.137,,64,1,143.4221774571866,8.96,145.07690525917397,172
1302,2017-09-26T20:15:42.61,,49,4,87.61910559549149,5.48,99.20083239866845,172
1303,2018-07-28T20:47:07.681,,161,4,47.59120561297272,2.97,48.54462377278027,172
1304,2017-03-03T13:32:28.68,,54,1,41.395738936015974,2.59,46.1217050936102,172
1305,2019-03-18T14:22:14.172,,123,1,110.93145648834248,6.93,120.54878328575649,172
1306,2018-05-27T09:54:35.152,,85,4,54.90104734428525,3.43,61.65527093160504,172
1307,2017-09-27T04:18:12.467,,54,4,41.395738936015974,2.59,45.42842148738519,172
1308,2018-02-18T02:21:55.033,,136,1,105.20402317157343,6.58,110.82161011843145,172
1309,2018-01-15T12:14:25.381,,1,2,44.19489169601981,2.54,47.658506881911,173
1310,2018-09-15T03:04:03.965,,24,6,112.30643674729413,6.46,123.42195751017437,173
1311,2019-01-29T00:57:09.386,9.16345662489764,191,2,128.5841852057933,7.39,127.60933556225963,173
1312,2019-04-06T20:18:34.17,,176,3,57.92480943352658,3.33,64.09789543378338,173
1313,2018-09-17T12:25:08.509,,164,7,92.96789820016517,5.35,96.08860106276938,173
1314,2020-04-01T01:41:04.238,,145,3,61.1983004605443,3.52,61.07613855230518,173
1315,2018-04-12T04:53:48.978,,17,3,79.93608046792765,4.6,87.24088030575263,173
1316,2017-05-15T00:01:31.6,,89,6,42.47974183693326,2.44,47.12985205061738,173
1317,2019-04-04T22:55:54.718,,167,4,97.70449564120193,5.62,107.580920578106,173
1318,2019-12-12T22:07:44.92,,176,3,57.92480943352658,3.33,62.97257599574372,173
1319,2018-01-07T13:33:16.975,,112,3,41.329386510090345,2.38,41.55573739052764,173
1320,2016-11-01T12:56:20.851,9.16345662489764,133,3,45.654646865558064,2.63,49.01134248930908,173
1321,2017-12-16T05:12:36.785,,138,2,75.96718984479077,4.37,84.92604003681059,173
1322,2019-03-11T17:55:36.759,,132,1,127.88197029833711,7.35,141.05282885674077,173
1323,2019-08-21T14:42:48.205,,133,6,68.4819702983371,3.94,74.34567021954783,173
1324,2019-04-28T16:30:43.241,,141,2,126.20312547576883,7.26,135.99803464807377,173
1325,2018-02-08T02:26:10.143,,181,2,143.88940370476112,8.27,147.76451045047105,173
1326,2018-12-20T16:57:02.149,4.339991860631316,95,3,49.81864156655383,2.86,51.805088244672035,173
1327,2017-10-13T21:22:36.627,,134,8,28.328223666657742,2.12,31.627819014149022,174
1328,2019-11-04T05:35:03.569,,49,4,131.42865839323724,9.86,136.43178051877626,174
1329,2019-10-31T03:11:44.256,,59,6,89.20214751859149,6.69,97.21473959187918,174
1330,2019-01-09T20:28:04.541,,169,2,59.53172693453274,3.57,62.84444387226277,176
1331,2019-02-07T11:08:59.915,,16,2,66.11029954877317,3.97,68.75270226110888,176
1332,2018-07-11T22:40:42.638,,47,5,84.0766209826718,5.04,91.08876280716449,176
1333,2018-05-06T15:10:40.712,4.0570266069521015,93,5,49.81864156655383,2.99,56.334383559228925,176
1334,2018-03-24T03:27:48.405,4.0570266069521015,125,1,80.39699207990944,4.82,88.43970506375182,176
1335,2018-03-01T15:43:34.696,,6,1,97.43621265344382,6.09,108.57327497218097,177
1336,2019-05-20T08:13:05.72,,148,6,138.9817182254566,8.69,156.11305496683758,177
1337,2018-04-29T20:34:02.095,,186,4,98.9770008385166,6.19,98.68548036471222,177
1338,2018-02-16T19:56:04.567,,62,2,133.5202262591817,8.35,150.48737810047942,177
1339,2018-11-06T22:57:59.139,4.0570266069521015,69,3,73.38772304360626,4.59,81.4848698287728,177
1340,2020-01-26T21:56:47.075,,45,2,118.0495173798411,7.38,134.72876372622719,177
1341,2019-07-06T12:49:48.044,,10,5,47.6793282102869,2.98,50.36230010730168,177
1342,2017-08-01T10:32:40.486,8.557026606952101,38,9,44.04624855892918,2.75,48.81577074935545,177
1343,2018-07-28T23:47:38.505,,128,7,75.08016314504417,4.69,81.4842431821102,177
1344,2018-11-11T04:21:51.115,,87,4,117.25536340498041,7.33,133.93212158241866,177
1345,2019-11-14T09:08:05.004,4.383660085324836,55,3,95.77128575934437,5.99,101.76620539599334,177
1346,2017-12-06T10:36:42.183,,68,2,76.82895921539838,3.07,85.7554841152745,179
1347,2020-02-20T11:54:19.889,,188,1,33.87738254731509,1.36,35.18743902561296,179
1348,2020-01-17T19:25:57.849,,69,2,73.38772304360626,2.94,78.91287227019748,179
1349,2018-11-15T07:16:35.961,8.883660085324836,17,4,79.93608046792765,3.2,88.46134914204703,179
1350,2017-11-23T08:23:47.528,,176,4,38.616539622351056,1.54,37.66135740938284,179
1351,2019-06-19T12:56:37.033,,35,9,71.53687730741436,2.86,73.25790140292112,179
